OTU_1	OTU_2	correlation	clust_0_score	clust_1_score	clust_2_score	clust_4_score	clust_5_score	clust_6_score	clust_7_score	clust_8_score	clust_12_score	OTU_1_Taxonomy	OTU_2_Taxonomy
OTU65	OTU633	0.7376257233329999	2.090971744887326e-05	0.019648522792552508	0.0002961740136393844	6.036093055757239e-05	0.0001734084110949462	0.00043988341190974635	0.003988137833390507	0.0	0.005070455761658871	Actinobacteria	Bacteroidetes
OTU65	OTU648	0.7511416819069999	1.5712476303785883e-05	0.019920081261001355	0.0001423951924738687	5.577128752318621e-05	0.00013663920178894675	0.00041156079300393476	0.004213785703553957	0.0	0.004837661417173279	Actinobacteria	Proteobacteria
OTU65	OTU653	0.512777699485	0.00017127568178306886	0.019581018791495694	0.00025509671952712843	5.867925950584663e-05	0.0001439281142698854	0.0004351110859491846	0.004018036539802464	0.0	0.004667909411339518	Actinobacteria	Proteobacteria
OTU65	OTU673	-0.504335999985	8.184857179180968e-05	0.018885526996308258	0.0003230770485518511	0.00047667611859997255	0.0008277413848108388	0.0007549987129075687	0.003671262487255117	0.0	0.004463759862010815	Actinobacteria	PAUC34f
OTU65	OTU677	-0.512473613378	7.814200138388766e-05	0.018882608781159254	0.0008055395187755717	0.0003289474943951257	0.0005067843320117685	0.0009150705928059292	0.003671262487255117	0.0	0.004465599315943162	Actinobacteria	Planctomycetes
OTU65	OTU680	0.532073804015	1.5712476303785883e-05	0.019225280334505622	0.0004309018837121279	5.332115236760569e-05	0.0001367065887641928	0.00038786452389853764	0.004871625662144443	0.0	0.005375291714691709	Actinobacteria	Bacteroidetes
OTU65	OTU687	0.527850110043	1.5712476303785883e-05	0.02030612303330244	0.00011084678569319382	5.5264090921049076e-05	0.0001313226473386041	0.00036246563992255263	0.0039565867212455925	0.0	0.004473999820660078	Actinobacteria	Proteobacteria
OTU65	OTU698	0.551602568542	1.5712476303785883e-05	0.019482803162528144	0.0005184535519546768	5.3986130433304194e-05	0.00016814650664700255	0.00039013784033989764	0.004239900011371221	0.0	0.004900642923584873	Actinobacteria	Proteobacteria
OTU65	OTU703	0.595206380884	2.172947458554046e-05	0.020569170883124637	8.596143427034103e-05	5.332115236760569e-05	0.0001313226473386041	0.0003608110246105411	0.0036978268105631895	0.0	0.004503382573329353	Actinobacteria	Actinobacteria
OTU65	OTU704	0.541501623757	1.5712476303785883e-05	0.020097592175852552	0.00015021777396538903	5.536635084491452e-05	0.0001313226473386041	0.0003775670567821229	0.004363781894898057	0.0	0.004498647481766065	Actinobacteria	Proteobacteria
OTU65	OTU705	-0.558572016438	0.00043405108739197074	0.018883373180337677	0.0002869033104192049	0.0006215551093027916	0.0003425690792436069	0.0007952567207962305	0.003671262487255117	0.0	0.004469016934027675	Actinobacteria	Proteobacteria
OTU65	OTU716	0.5217571887529999	1.5712476303785883e-05	0.020416718389680177	0.00012001640248464056	5.7207029474492464e-05	0.00013562980047907507	0.0003689001435899254	0.003749410330323171	0.0	0.004462288298864936	Actinobacteria	Actinobacteria
OTU65	OTU799	0.595398949383	1.5712476303785883e-05	0.020111792781767574	8.596143427034103e-05	5.638535994352762e-05	0.00013474331863774487	0.00037349746301483435	0.0038019211370512633	0.0	0.004499933129045929	Actinobacteria	Bacteroidetes
OTU65	OTU811	0.534782721858	1.5712476303785883e-05	0.019796105252154528	0.000134089628140152	5.332115236760569e-05	0.000133117294480467	0.0003671667609514859	0.004364669879774649	0.0	0.00446582367717136	Actinobacteria	Verrucomicrobia
OTU65	OTU813	0.558680986206	1.771339333871779e-05	0.020435480451226465	0.00010018314933747912	5.433860479194397e-05	0.00013943927124050276	0.0003852677712765816	0.003702101708823822	0.0	0.0044824806180801605	Actinobacteria	Verrucomicrobia
OTU65	OTU826	0.603356754225	1.5712476303785883e-05	0.019973556698621744	8.596143427034103e-05	5.843414856087776e-05	0.00017933398933133896	0.00036671008789684303	0.00387053545782632	0.0	0.004524238715542537	Actinobacteria	Proteobacteria
OTU65	OTU834	0.574369040226	1.5712476303785883e-05	0.020157009701658575	8.596143427034103e-05	5.444601153012554e-05	0.00013590646794161716	0.0003660626297312733	0.00373196738458305	0.0	0.004465656081541087	Actinobacteria	Proteobacteria
OTU65	OTU842	0.523553973465	1.5712476303785883e-05	0.01903776720752622	9.44837571390256e-05	5.508440408589449e-05	0.0001370655181925654	0.0003710384572712806	0.005580011898933946	0.0	0.004750902822424607	Actinobacteria	Proteobacteria
OTU65	OTU857	0.5514736883879999	1.5712476303785883e-05	0.02009022570697971	0.000136748568316905	5.469790117186302e-05	0.00013419408276558475	0.0003640312936105276	0.0038054838141658954	0.0	0.004525450196830484	Actinobacteria	Bacteroidetes
OTU65	OTU885	0.603305704268	1.5712476303785883e-05	0.020065920248786694	9.630690398915116e-05	5.332115236760569e-05	0.0001367065887641928	0.0004051876588702469	0.003749326748200243	0.0	0.004488738641660407	Actinobacteria	Proteobacteria
OTU65	OTU890	0.581694538668	1.5712476303785883e-05	0.01963030016406573	8.596143427034103e-05	5.332115236760569e-05	0.000133117294480467	0.0004160462805578627	0.0037860117470203377	0.0	0.00467148030879466	Actinobacteria	Cyanobacteria
OTU65	OTU893	0.534036986263	1.5712476303785883e-05	0.019069778951372306	0.00018579551686921013	5.332115236760569e-05	0.0001367124659712071	0.0003810796503730585	0.00390634236727151	0.0	0.005341801014871081	Actinobacteria	Proteobacteria
OTU65	OTU925	0.582463853168	1.5712476303785883e-05	0.019880324715896066	0.00011010086361423134	5.332115236760569e-05	0.0001313226473386041	0.00036772862426037413	0.0039602137599306746	0.0	0.004543677775470874	Actinobacteria	Bacteroidetes
OTU65	OTU987	0.557025810898	1.5712476303785883e-05	0.019918145422981277	8.596143427034103e-05	5.3934711910798333e-05	0.00013383515333721216	0.0003688955919030897	0.003678656895110936	0.0	0.0044971158920863626	Actinobacteria	Bacteroidetes
OTU65	OTU1007	0.552290412932	1.5712476303785883e-05	0.019256554377884476	0.00014228402860408352	5.332115236760569e-05	0.0001399240303519511	0.00039821521274404004	0.00382554931437481	0.0	0.004825904957266344	Actinobacteria	Verrucomicrobia
OTU65	OTU1008	0.55448125405	1.5712476303785883e-05	0.019204057547346526	0.0001346102713813445	5.332115236760569e-05	0.00013239943562372183	0.00039312919988487437	0.003990295591330517	0.0	0.004776277200656859	Actinobacteria	Bacteroidetes
OTU65	OTU1047	0.523396375937	8.126572121027123e-05	0.019242162677163197	9.067064130733585e-05	6.0910033394229125e-05	0.00014729041160352604	0.00040695801568606103	0.0037532598519879868	0.0028822934058586364	0.004904299728255954	Actinobacteria	Actinobacteria
OTU65	OTU1070	0.583612402583	1.5712476303785883e-05	0.019723868206778256	8.596143427034103e-05	5.332115236760569e-05	0.0001313226473386041	0.0003608110246105411	0.0037691934685943683	0.0	0.004475712637203292	Actinobacteria	Actinobacteria
OTU65	OTU1083	0.505977124248	1.5712476303785883e-05	0.01972810732256892	8.596143427034103e-05	5.628412577395969e-05	0.0001313226473386041	0.00036601117252585955	0.003677430331568858	0.0	0.004579024777251384	Actinobacteria	Proteobacteria
OTU65	OTU1165	0.523313859494	2.005195233654589e-05	0.019522677988807743	0.00013783531395745625	7.182457112555956e-05	0.0001772461642631982	0.0003785920915377438	0.0036932893310915285	0.0	0.004645305450865655	Actinobacteria	Bacteroidetes
OTU65	OTU1704	0.530236239439	1.5712476303785883e-05	0.019086381048537687	9.274029867497597e-05	5.4892324501296726e-05	0.0001313226473386041	0.0003608110246105411	0.0037045905130256855	0.0	0.004686891649313824	Actinobacteria	Proteobacteria
OTU66	OTU67	0.774768916682	0.0095041608229534	0.00026915958483637485	0.009180942687907926	0.00406576889832326	0.007714280598417946	0.008737381738714613	0.004590647399773779	0.0	0.008155569530797636	Proteobacteria	Verrucomicrobia
OTU66	OTU68	0.7062962227089999	0.015866913366625927	0.0006037307672912052	0.006260030740656701	0.0035704668901696394	0.004432457887069557	0.010342768804204785	0.0021622847349854787	0.0	0.0053767614195758765	Proteobacteria	Bacteroidetes
OTU66	OTU71	0.614462140928	0.00866668704458176	4.6671312960273386e-05	0.007989680193472466	0.004981699069832752	0.0036527355767165945	0.016008058681074584	0.015923400407983464	0.0	0.004400708444447161	Proteobacteria	Cyanobacteria
OTU66	OTU77	0.528632202195	0.011544229162460546	0.0009575986604949126	0.0073085201765919	0.0021053920255756967	0.004351395554007055	0.009668864534201273	0.002815628210359427	0.0	0.009183183914278067	Proteobacteria	Proteobacteria
OTU66	OTU78	0.7160500828470001	0.011474960216730773	0.00023059929065089987	0.005563816970512488	0.004185101395430109	0.006504084865949038	0.011313761305019598	0.0014543885597683517	0.0	0.005054323794435243	Proteobacteria	Actinobacteria
OTU66	OTU79	0.795076537965	0.009725185627805357	0.00013603110102204156	0.006511774018822265	0.003360094896996386	0.004784419181266304	0.011748498014719116	0.005753336676165669	1.216078996491612e-05	0.008731564373356093	Proteobacteria	Planctomycetes
OTU66	OTU80	0.605333707087	0.015139143386101984	4.864181263981302e-05	0.0066044210145218	0.0021640916515437048	0.010822555371602004	0.007110368527764401	0.0008514768527647333	0.0	0.0035085290638301346	Proteobacteria	Planctomycetes
OTU66	OTU83	0.683497237306	0.013590018685190806	5.4109469411938674e-05	0.011928188790888652	0.007576751916586836	0.0068814751068539655	0.007933422035120142	0.001145512386026813	0.0	0.004389595874444796	Proteobacteria	Planctomycetes
OTU66	OTU86	0.7312005686699999	0.015776446707814903	0.00011357084034540121	0.007409882151871502	0.005809456099293021	0.0055049312342495904	0.010655654561596452	0.0021034749384881393	0.0	0.004118526551279217	Proteobacteria	Verrucomicrobia
OTU66	OTU88	0.7775672709970001	0.013207920077781396	0.00013173591925573895	0.006962000450086244	0.004876902933426812	0.005450912784936595	0.011087498320511913	0.0028878882031781903	1.216078996491612e-05	0.0044519869594100295	Proteobacteria	Verrucomicrobia
OTU66	OTU90	0.503094213712	0.009998746503743269	0.00031635371058650133	0.0045086328457874456	0.0019456631996492986	0.0038010017117211334	0.009889505670154753	0.0010419712533467455	0.0	0.011847524594526654	Proteobacteria	Planctomycetes
OTU66	OTU91	0.660535542108	0.009312778690573011	0.0007929841113139796	0.0075025245946046225	0.0070821037445249965	0.003757025028856817	0.009873354371176514	0.0037084893700180754	0.0	0.004242534753764163	Proteobacteria	Proteobacteria
OTU66	OTU93	0.503084327461	0.012652490932309711	0.0002566800121975706	0.004106088527645132	0.001966201406891183	0.003102603499666205	0.009377314324618104	0.0009948258002615007	0.0	0.016673989280970154	Proteobacteria	Bacteroidetes
OTU66	OTU95	0.657397098898	0.009368579751925425	0.0002681136388559672	0.005851825968440062	0.003795193187748099	0.004953792932803509	0.00819593808995583	0.0027350069148645703	0.0	0.008285413882665446	Proteobacteria	Planctomycetes
OTU66	OTU101	0.5295388873879999	0.00796838769403985	3.4399799570454714e-05	0.005966229559548135	0.004359621581883429	0.003014920003599987	0.01577202633886972	0.0043133322858547795	0.0	0.003450083642144843	Proteobacteria	Cyanobacteria
OTU66	OTU104	0.581892932945	0.00982010149412919	9.107787641891564e-05	0.006826519676491737	0.0020132816495935365	0.004471298090135827	0.008411358449437203	0.017943673288690554	0.0	0.0078107689447114385	Proteobacteria	Bacteroidetes
OTU66	OTU105	0.5352733232810001	0.021056181728146956	3.807221553686513e-05	0.00395991783934162	0.0019102435845213639	0.003003328166741035	0.00780554192926652	0.0008502583272780542	0.0	0.004622407660159309	Proteobacteria	Cyanobacteria
OTU66	OTU108	0.7525052882179999	0.00905311770039003	0.0001653022881935303	0.005868704599012856	0.00248746291155607	0.004080263051779725	0.008437735086507605	0.0036009013820333022	0.0	0.011838639197366703	Proteobacteria	Bacteroidetes
OTU66	OTU120	0.674116307316	0.010634792886513502	4.843571281099425e-05	0.006225408296966564	0.0038963503906491565	0.0036592044162554035	0.009395689773464588	0.0014376353004141524	0.0	0.0033659188468512288	Proteobacteria	Proteobacteria
OTU66	OTU124	0.603847862699	0.011405959023207296	6.179448529301831e-05	0.004158790855966738	0.0021094316470128085	0.008149117264226395	0.007236287792522393	0.0008521648031954503	0.0	0.007046654327783661	Proteobacteria	Bacteroidetes
OTU66	OTU125	0.648589105689	0.00925251416438644	0.0006030298549032853	0.0056899086772787865	0.0026677725525887526	0.003568064304124979	0.008387145485076731	0.0015101623997025317	0.0	0.007567025287615235	Proteobacteria	Bacteroidetes
OTU66	OTU126	0.743373904856	0.008925526613925946	8.587948389467883e-05	0.008222120089123972	0.004226661720715411	0.00392658461546998	0.009234566143968686	0.001811112675116793	0.0	0.0036480227729153865	Proteobacteria	Proteobacteria
OTU66	OTU127	0.785874682443	0.011407978478640413	3.8482436716997894e-05	0.007101215967739161	0.002599556194861436	0.004912038036938307	0.007957676499284394	0.0011124703454900456	0.0	0.006418765702230546	Proteobacteria	Bacteroidetes
OTU66	OTU128	0.67903583882	0.010721346340211482	0.0005288573968955847	0.005750588975350584	0.0022539996031435534	0.004245000817484572	0.008532122405809474	0.005838088944145147	0.0	0.00608060185760056	Proteobacteria	Actinobacteria
OTU66	OTU134	0.585038380312	0.014623529690702288	0.00016546269295461438	0.004073936375976264	0.002050501834802253	0.004245683938840273	0.007080484020171059	0.001219280427396044	0.0	0.005149742483876397	Proteobacteria	Actinobacteria
OTU66	OTU135	0.576745146961	0.010231208122130816	4.417574754938871e-05	0.00427538190145053	0.002674915175346487	0.002844821404907782	0.009712600041542655	0.001967810521633995	0.0	0.00714281555629	Proteobacteria	Cyanobacteria
OTU66	OTU137	0.660764312752	0.008919617363899384	7.376759814834085e-05	0.00537293059283739	0.002141488640608428	0.003351768681152396	0.007304809809311275	0.008214844377381918	0.0	0.007404119710652713	Proteobacteria	Bacteroidetes
OTU66	OTU138	0.671706195248	0.01300154078995094	4.746101504128684e-05	0.0040257749023996274	0.0021564467365143523	0.0033087219349042943	0.009075230352300089	0.000987891724786505	0.0	0.005208322533460491	Proteobacteria	Cyanobacteria
OTU66	OTU144	0.647296349705	0.00810113056027154	0.0001158454077360858	0.006721334027510991	0.0028824916176226813	0.004892420416979227	0.007584311369179274	0.001898449532830963	1.824118494737418e-05	0.005780976929101711	Proteobacteria	Planctomycetes
OTU66	OTU146	-0.510699944816	0.007848057585874214	0.007880528893907833	0.004428975089136864	0.0019026420192302254	0.0025429852522813085	0.006189898611163356	0.003832240603630653	0.0	0.003925031189445975	Proteobacteria	Proteobacteria
OTU66	OTU148	0.682405996933	0.020035048415871302	5.2484167473328826e-05	0.004618389168295224	0.002411853460636811	0.004030364550963525	0.007444565338557253	0.000980610495600121	0.0	0.004839955950457562	Proteobacteria	Verrucomicrobia
OTU66	OTU152	0.566390001256	0.008265136744349585	0.00015896948925993944	0.0060035497037621	0.00352953984820338	0.003485657112298267	0.007871599133517058	0.006138586617186235	0.0	0.0042757355080830384	Proteobacteria	Actinobacteria
OTU66	OTU153	0.542805400687	0.017286523392966456	6.566630815604797e-05	0.0040159900663305085	0.0020342418037759976	0.003487386141865959	0.006963645037827821	0.0010381854469065704	0.0	0.006891211403433806	Proteobacteria	Verrucomicrobia
OTU66	OTU159	0.849096365491	0.011707315167723173	0.00010070392360438793	0.0049932292107092895	0.0025864464705519317	0.00342201735563186	0.008281578012775914	0.001351310122983671	0.0	0.005534176975030228	Proteobacteria	Proteobacteria
OTU66	OTU169	0.698935500607	0.008708474284937037	9.36553635161187e-05	0.004229033436916377	0.002211423963031436	0.002973219136351482	0.008980891137137969	0.0011939114693937717	0.0	0.006532725592959927	Proteobacteria	Planctomycetes
OTU66	OTU172	0.599139098063	0.008564626918585014	4.090287731193777e-05	0.006621959858027469	0.0038731484724450413	0.0032319017505201076	0.0080598712646665	0.0013452476541564802	0.0	0.0033068673428304557	Proteobacteria	Actinobacteria
OTU66	OTU182	0.577114245066	0.009024072728275608	4.0904021743196924e-05	0.004463949327187434	0.004042667631278955	0.0034959198522898534	0.008454335127802259	0.0009576600830425446	0.0	0.004780500275183992	Proteobacteria	Proteobacteria
OTU66	OTU183	0.679074859707	0.012537401733066158	0.00010560283002976828	0.004150180728886783	0.0020015644674333368	0.003291748783281267	0.007181957773934069	0.0009945962984077186	0.0	0.007206078644939572	Proteobacteria	Proteobacteria
OTU66	OTU185	0.517009684714	0.014083062702776506	3.4399799570454714e-05	0.004329957141873973	0.0024953229763649515	0.0029071108155038186	0.010203837081189184	0.0011600152624460492	0.0	0.003330201508317453	Proteobacteria	Cyanobacteria
OTU66	OTU189	0.614443558087	0.008603634774914371	6.483325552164653e-05	0.005742547449680483	0.0038880444601407087	0.0031159542696050017	0.008182154038125432	0.0011563308314462627	0.0	0.003315639294006703	Proteobacteria	Proteobacteria
OTU66	OTU192	0.566424762376	0.008950510036023155	4.670614450579012e-05	0.004240259511094329	0.0029911042195937577	0.0038207893200249317	0.008506700725999156	0.0010314977408917927	0.0	0.0033439831796866063	Proteobacteria	Proteobacteria
OTU66	OTU194	0.5408387708569999	0.008387855751090242	8.026687812214586e-05	0.00534383528252941	0.004311084389785419	0.0030292137052306853	0.00827536636031416	0.0013412292311775812	0.0	0.0032832943158852225	Proteobacteria	Proteobacteria
OTU66	OTU201	0.642734544804	0.008954028840425916	0.00018334912856570173	0.004641165177053158	0.0020650630948519633	0.0033494450758510884	0.007206508340522986	0.002005875232108068	0.0	0.005315532781341046	Proteobacteria	Bacteroidetes
OTU66	OTU210	0.740030857853	0.011401854295792145	4.1161141517383506e-05	0.005449106738841835	0.0024216674291443006	0.004349217245118657	0.006935910269672279	0.0008635564537493142	0.0	0.0037476322739356154	Proteobacteria	Planctomycetes
OTU66	OTU215	0.624965786606	0.008607923187378335	7.412477698928033e-05	0.005081454376277708	0.0021042947970593825	0.004619429035765817	0.00704021406725824	0.0010329473832577515	0.0	0.004326121485552419	Proteobacteria	Proteobacteria
OTU66	OTU219	0.7562983694930001	0.009310985355883669	0.000164811075871997	0.00471123812685255	0.0024643625946369225	0.0032005638882950708	0.00781243025565823	0.0013392274240828887	0.0	0.004833001697168233	Proteobacteria	Gemmatimonadetes
OTU66	OTU230	0.520312257128	0.011328068971659219	3.613018370000071e-05	0.004009447657580391	0.0019277683285510473	0.0033339663196925553	0.007053706594305688	0.0008502583272780542	0.0	0.003552585515906267	Proteobacteria	Cyanobacteria
OTU66	OTU232	0.571528261067	0.00981918511431958	3.95089568008109e-05	0.004572519505527873	0.002872515360128791	0.0037501921058628396	0.007209380288541639	0.0008527231298966605	0.0	0.003291532366743544	Proteobacteria	Bacteroidetes
OTU66	OTU234	0.7199257272570001	0.008514167429701373	9.869295803373001e-05	0.004863769213992676	0.003151749578382534	0.0035466050858278166	0.007701480422982323	0.0017170629420900554	0.0	0.0037569615732416153	Proteobacteria	Actinobacteria
OTU66	OTU237	0.631956128174	0.009106511411229066	3.5283647774828705e-05	0.0044599589999580695	0.0021492444381506753	0.0033037792208898457	0.008370263657457414	0.0008502583272780542	0.0	0.003331302983480347	Proteobacteria	Bacteroidetes
OTU66	OTU244	0.675639574985	0.010204430332045227	4.026368326257086e-05	0.004354653903342313	0.0027412674314039984	0.003276704571220627	0.00833240158323665	0.0014274589816960994	0.0	0.003952950950341212	Proteobacteria	Cyanobacteria
OTU66	OTU247	0.5485229667220001	0.009416944729951195	3.4399799570454714e-05	0.004964854839495064	0.0028241236852232328	0.0032507576716440598	0.007889552272070825	0.0009216405381852867	0.0	0.003287439866872977	Proteobacteria	Proteobacteria
OTU66	OTU248	0.6003872713639999	0.010115597607413861	3.6147585760014845e-05	0.0039824784942677546	0.0024556532465132438	0.0029136083031211994	0.007234151580894355	0.0008502583272780542	0.0	0.0033501992249525235	Proteobacteria	Bacteroidetes
OTU66	OTU250	-0.509330121589	0.007853872749822964	0.006227601916246873	0.003972470898413371	0.0019138379357302618	0.0025750018789225853	0.006146007737581967	0.0009207848699489536	0.0	0.003268366769746197	Proteobacteria	Bacteroidetes
OTU66	OTU258	0.533296188276	0.008315002086220073	8.876431082313895e-05	0.005471294480740132	0.003323877245598192	0.003976642854936825	0.00712617567460464	0.0010543963764389657	0.0	0.003497711048401365	Proteobacteria	Planctomycetes
OTU66	OTU265	0.52520974958	0.008202564247675277	3.582988313937941e-05	0.006628147378546841	0.002431998267032907	0.0036916111063575083	0.007685216812287487	0.0008502583272780542	0.0	0.003279541736669965	Proteobacteria	Bacteroidetes
OTU66	OTU275	0.588425334892	0.008451790590100521	0.0001237291085277698	0.005307952111685196	0.003328160127669755	0.002982527438473438	0.007062800594896969	0.0013969191806781163	0.0	0.0036396005135767946	Proteobacteria	Bacteroidetes
OTU66	OTU276	0.5339765324979999	0.009385807757098593	0.00023398651307793741	0.004836595136425126	0.0020433467452066994	0.003051269541810211	0.006806526299454573	0.0024278535987918323	0.0	0.004108284397234902	Proteobacteria	Actinobacteria
OTU66	OTU280	0.656673634061	0.008744129149842324	3.777469229707876e-05	0.004094054792871592	0.0028558957043687697	0.00375232606732554	0.007343361041407789	0.0008514279215691865	0.0	0.003333502189172723	Proteobacteria	Verrucomicrobia
OTU66	OTU288	0.6347455707490001	0.008429906809853806	3.4399799570454714e-05	0.0047678374222701915	0.0026897878900257197	0.003347630105351341	0.007009327902359765	0.0009128567276357752	0.0	0.0032768233140820333	Proteobacteria	Planctomycetes
OTU66	OTU292	0.537456669515	0.008264879660539208	6.823578514683873e-05	0.004376321920997443	0.001988396261904828	0.003871215818994105	0.007373209986277816	0.0008587746950956088	0.0	0.003420933808979319	Proteobacteria	Bacteroidetes
OTU66	OTU295	0.540017465109	0.00818809272313467	5.379032461186583e-05	0.006044575236281304	0.0023590458506973413	0.003464061195376302	0.006440989203639515	0.0022795854948526157	0.0	0.00418607331595514	Proteobacteria	Proteobacteria
OTU66	OTU297	0.693348202825	0.008664336493446492	3.7508802090412725e-05	0.004720404792160682	0.002199411923375756	0.0028747974351838452	0.007532233651708221	0.002142467828443558	0.0	0.003703555492943524	Proteobacteria	Kiritimatiellaeota
OTU66	OTU298	0.587767320072	0.008174147317407317	9.114245888039484e-05	0.004628133176854961	0.0021772120282405726	0.0027444038229654574	0.0064928297762759934	0.00380075652925229	0.0	0.004230279728892676	Proteobacteria	Bacteroidetes
OTU66	OTU309	-0.505864512293	0.007848057585874214	0.0033277254857563667	0.004128111903442378	0.0018948702650164518	0.002545830105389149	0.006147782621627319	0.002034511030843387	0.0	0.003785823586955631	Proteobacteria	Bacteroidetes
OTU66	OTU311	0.569969190598	0.008032240929768513	3.616760052249588e-05	0.005225200607878633	0.0020963822747221738	0.0028079252558510896	0.008511171198265416	0.0010195328336559124	0.0	0.003569212874992716	Proteobacteria	Bacteroidetes
OTU66	OTU312	0.538130454372	0.008510572885514411	0.00018547734774727648	0.004337585177490921	0.002381113323162094	0.0031890789030457533	0.006944818973061869	0.001328869331762632	0.0	0.003852766126341811	Proteobacteria	Actinobacteria
OTU66	OTU324	0.535929355837	0.008926572743450647	0.00011670886333013517	0.004120474464540396	0.0019519637592826204	0.0027404237678383824	0.007336836869900693	0.0011321627388531544	0.0	0.004750964338604171	Proteobacteria	Bacteroidetes
OTU66	OTU332	-0.533475402753	0.007848057585874214	0.004005227680430908	0.004033149680448502	0.001928745484192698	0.0025459934092054554	0.006140367557865659	0.0009827023776752054	0.0	0.003308345128121006	Proteobacteria	Proteobacteria
OTU66	OTU338	0.50689860683	0.009610297124009043	3.4399799570454714e-05	0.00397528719845271	0.0020027506387597007	0.002885755703690495	0.006850215359099959	0.0008502583272780542	0.0	0.0035365000455347593	Proteobacteria	Bacteroidetes
OTU66	OTU348	0.7370724606479999	0.008566109804817814	4.148205798287793e-05	0.004221406359814512	0.0021365396097701786	0.0035078146165634094	0.006780237063242294	0.0008803501181280373	0.0	0.0037106944886014133	Proteobacteria	Actinobacteria
OTU66	OTU356	0.689186131437	0.008501907987604777	6.517986606959379e-05	0.0043974870109345756	0.0023202032900004658	0.0029698419497317646	0.007208405798579892	0.001661974603345504	0.0	0.0035752362310677126	Proteobacteria	Actinobacteria
OTU66	OTU360	0.5017792931	0.009028464448902008	3.4399799570454714e-05	0.004439534847047263	0.0019030927642948862	0.00298364837805811	0.00683993839855147	0.000994289357637302	0.0	0.0036084529513644424	Proteobacteria	Proteobacteria
OTU66	OTU387	0.649524398102	0.008295580435160857	3.4399799570454714e-05	0.004290339966605852	0.002067397228876086	0.0029187065647711457	0.00709946120927529	0.0015246407670003988	0.0	0.003795221299381026	Proteobacteria	Bacteroidetes
OTU66	OTU391	0.662708611721	0.008674715987083265	3.848631989202269e-05	0.004181482791579549	0.0024325705156934187	0.0033497409493255287	0.006673770853262959	0.0009647813241969888	0.0	0.003407146595758921	Proteobacteria	Actinobacteria
OTU66	OTU401	-0.5384944536330001	0.007848057585874214	0.0031939863911274275	0.00395991783934162	0.0018983471024278768	0.0025300637928598957	0.006138631899383802	0.0009448412908862273	0.0	0.0034076332820216345	Proteobacteria	Proteobacteria
OTU66	OTU423	0.729232870333	0.00823678852641814	4.345706490631933e-05	0.004491893660508299	0.0024915438399568147	0.002836796878846589	0.0069639647122137415	0.0011219218170619516	0.0	0.0036628061508931975	Proteobacteria	Actinobacteria
OTU66	OTU458	0.529138142597	0.008266066791156896	5.200905357849191e-05	0.004218472181546046	0.0020735786361749426	0.0027286013566614046	0.006546808475604736	0.0008669065354664797	0.0	0.004272393849315644	Proteobacteria	Bacteroidetes
OTU66	OTU463	-0.567776235178	0.007848057585874214	0.0032957037583032215	0.00395991783934162	0.0018948702650164518	0.0025300637928598957	0.0061220242984914046	0.0008502583272780542	0.0	0.0033106361166343433	Proteobacteria	Actinobacteria
OTU66	OTU471	0.596392837562	0.009203795182558846	3.535529854348442e-05	0.004024194967911459	0.0019468489466123874	0.0027982172297628042	0.006544504661433794	0.000982327157616113	0.0	0.0034935765407473566	Proteobacteria	Verrucomicrobia
OTU66	OTU479	0.554212141694	0.008060297182290703	3.4399799570454714e-05	0.004159461798104098	0.0019844969521547054	0.0029627851360140883	0.006710090487484958	0.0008774403913246442	0.0	0.0033814578706055664	Proteobacteria	Proteobacteria
OTU66	OTU502	0.57565022875	0.009166739568741266	4.6290109069041815e-05	0.004074707416570126	0.0020460106458474246	0.002955024362646116	0.006591764247085992	0.0010337226537645505	0.0	0.0034853741180713442	Proteobacteria	Actinobacteria
OTU66	OTU519	0.565271443703	0.008941345728082403	3.923221030181521e-05	0.004196078084972963	0.0019135206375998145	0.002821290289871194	0.006548132059259283	0.0015362180998115078	0.0	0.003956962622037155	Proteobacteria	Planctomycetes
OTU66	OTU530	0.609541658247	0.00863972288047704	3.5657887503252687e-05	0.003992650294848368	0.0019363851530624153	0.00287679563667124	0.006517392878729263	0.0008516547100880232	0.0	0.004524233399084096	Proteobacteria	Bacteroidetes
OTU66	OTU565	0.598859677306	0.008741338320999735	4.159161738589432e-05	0.004586957308825849	0.0019271763396285894	0.0028007608833088863	0.006607512546812689	0.0014631881488644282	0.0	0.003652044204085408	Proteobacteria	Planctomycetes
OTU66	OTU569	0.7015111339740001	0.008412261484831216	4.4154671624790245e-05	0.004121390162928988	0.0019952821074803264	0.0027602060781107217	0.006605114398584555	0.0009656094759794419	0.0	0.00400378725089616	Proteobacteria	Proteobacteria
OTU66	OTU589	0.537424954941	0.008370722661736208	3.6929356034488456e-05	0.004175904208412511	0.0024101245958504445	0.003290288481710229	0.006275639267659011	0.0008530845670260704	0.0	0.0032738809027947333	Proteobacteria	Chloroflexi
OTU66	OTU613	-0.522363189295	0.007848057585874214	0.002094366939065142	0.00395991783934162	0.0019055036101446822	0.0025418875972955204	0.00613313944059695	0.0008553768602122164	0.0	0.003277739594717289	Proteobacteria	Planctomycetes
OTU66	OTU620	0.539991314465	0.008078883595708044	3.4399799570454714e-05	0.004045823073056153	0.0020496277994942504	0.002766719219305911	0.0065354079558394155	0.0011304469381306875	0.0	0.0037115279752917285	Proteobacteria	Planctomycetes
